sample_id,K,B,C,WM,WUM,WLM,FC,CG,CS,NSE,KGE,NSE_yearly_mean,KGE_yearly_mean
70,0.4351726381440968,0.31314917925617136,0.10121558312465181,153.2380350195391,25.52276559780029,62.4209973404985,10.460746205848057,0.6870588808268777,0.19752620110237018,0.707721520619971,0.7478394171610347,0.5910770588029134,0.6370228152368302
71,0.5377416070825446,0.21764561554003503,0.078851699937592,104.64927463435845,15.538660370525534,68.74159178595454,10.3069107398358,0.6458550172583849,0.24378864111166607,0.7414332691518557,0.7942864437062609,0.6471365011216338,0.6839909844281096
72,0.5033240608670788,0.30994492315777383,0.08995311762554253,100.72265006746908,16.59710673609817,64.40089836807527,9.081610898934262,0.7102098018231587,0.2570138866869691,0.748007222865094,0.7983802696956386,0.6578052174146054,0.6905634168753483
73,0.4271707468219641,0.2523028748897421,0.09249845223009776,152.1025012044443,14.113706184868727,56.273837576149944,9.418454781916504,0.7323169000485403,0.15316307836141538,0.6516869089315549,0.7045693652782676,0.503208541391237,0.5876377626385407
74,0.7648483369661516,0.3079778172342067,0.09798263871672491,112.8324091430535,15.756003651125747,50.24599473080728,9.913543519233267,0.8841543900622613,0.18008736453324783,0.7727446346047677,0.8457407059632619,0.6973944975988167,0.75464337324621
75,0.6623661917112732,0.23483554362950515,0.09551534155656732,132.932569241006,25.45478286425427,71.96149744421267,12.18680277907377,0.7369513116662869,0.199522769191128,0.7782533651403675,0.8350416546072523,0.7052396120595869,0.7374071992018683
76,0.5665013331853679,0.3440730707054471,0.10315895359379558,112.62113480402819,23.207524169124856,54.04783737850241,8.486634986249184,0.9103607963473578,0.2462327994901824,0.7750836798363918,0.8476651862408261,0.7013731649882835,0.7513260610456846
77,0.5157406778509277,0.368772089571977,0.06860760173370892,138.55971913144884,16.80131239997991,69.04239474593243,10.336038136669815,0.6829537202922371,0.18074910010337517,0.7166973770794396,0.7622404963957754,0.6071663508892099,0.6531940050549963
78,0.7440664744909972,0.38947561580504797,0.07146615252115665,105.55438577674677,17.121008197885047,50.62355116499458,8.363675841397122,0.7757245050755873,0.14818976641795706,0.7268427462329109,0.7831492006583655,0.6262135950415126,0.6810826833519535
79,0.595597882796811,0.3590879180403307,0.08755396434221452,145.86360585724273,25.834501912016336,55.218419064644905,12.843263563141283,0.7377666167756858,0.15818381886050473,0.7575408939502154,0.808228438830962,0.6719802169578677,0.7096118524861871
80,0.6673581866613438,0.24801996503095958,0.06978463417321241,116.21463867523181,21.349940578675724,45.23310055430802,12.88848672857846,0.9923826995151835,0.14420372012528995,0.7298208749396438,0.8647455517988235,0.6432147041869439,0.7838699078152536
81,0.65917238840748,0.31572118742261324,0.0872105726737471,112.38579225448527,21.981356225308893,55.950614958726916,9.311100204918798,0.7563016961582061,0.1762270201146193,0.7400798459492439,0.7956079166886681,0.6457462966733453,0.692057572524875
82,0.5570121273395271,0.2929407210902648,0.09882540054557068,141.0192576520183,19.490537972574277,70.56539570909986,7.07521905959034,0.893700018113605,0.21872969557844008,0.7378443150341335,0.8044057372736384,0.6414660247638596,0.6999859392413851
83,0.46335590580640257,0.30779924602204006,0.06781056896268044,109.86109755317236,14.690353425489496,65.75892002976919,8.427077172786467,0.9426904647525641,0.16967000198491594,0.6912860186637311,0.7647791886934006,0.5672805336407459,0.6593153010550504
84,0.6091913071616303,0.3090820927668178,0.10006225547384354,97.27111191130884,23.692305139416966,46.859140536008255,9.452987852342154,0.733436303081316,0.1737795225535089,0.7225113651853409,0.7773685291905121,0.617701042198843,0.6696896355691601
85,0.6871954370553164,0.22426326293481275,0.10396586395399897,92.16379333330563,14.285236852485859,62.17117311970303,10.030366085516903,0.7286103342843805,0.23599152346177885,0.7735277859810503,0.8344404662956055,0.6991501155701807,0.7322267648742891
